,references,classes,attributes,packages,enum,datatypes
3228,1.55972787103155,2.739074451947889,0.31894058669637515,0.2213365324842088,-0.38431668881912634,-0.29357577570224946
4805,-0.479409253979811,-0.5149210766253295,-0.38308572708045946,0.2213365324842088,-0.38431668881912634,-0.03194933802987561
1333,0.47586219197145724,-0.11940780795897149,-0.052720402950184375,-0.18130449908601642,0.6875484767822415,-0.29357577570224946
1550,-0.38755623033065056,-0.44300957323144624,-0.5482683891455971,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
2791,-0.4426680445201468,-0.5149210766253295,-0.38308572708045946,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
298,-0.29570320668149014,-0.3171644422921505,-0.09401606846646876,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
4484,-0.5528916728991393,-0.5868325800192128,-0.38308572708045946,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
4509,-0.5345210681693072,-0.568854704170742,-0.5482683891455971,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
4452,-0.36918562560081847,-0.46098744907991707,-0.4656770581130283,0.2213365324842088,-0.38431668881912634,-0.03194933802987561
3892,0.7697918676487706,0.6716187293737446,0.36023625221265954,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
1905,-0.29570320668149014,-0.5328989524738004,-0.5895640546618814,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
2900,-0.4426680445201468,-0.568854704170742,-0.5895640546618814,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
4784,-0.5161504634394751,-0.5149210766253295,-0.5482683891455971,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
818,2.588481735902147,1.6424240251911688,1.0622625659894942,-0.18130449908601642,1.7594136423836093,-0.29357577570224946
833,-0.29570320668149014,-0.5328989524738004,-0.17660739949903753,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
364,-0.479409253979811,-0.5328989524738004,-0.4656770581130283,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
4180,-0.33244441614115433,-0.35312019398909217,-0.21790306501532192,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
798,0.8249036818382668,0.7615081086160986,-0.011424737433899984,-0.18130449908601642,0.3302600882484522,-0.29357577570224946
4221,-0.5161504634394751,-0.568854704170742,-0.4656770581130283,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
1137,2.4231462933336583,1.6424240251911688,1.0622625659894942,-0.18130449908601642,1.7594136423836093,-0.29357577570224946
782,-0.4426680445201468,-0.4070538215345046,-0.4243813925967439,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
3628,-0.4610386492499789,-0.4789653249283879,-0.4656770581130283,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
269,1.320910009543733,3.5660567409775465,0.11246225911495318,7.066234069178037,-0.38431668881912634,-0.29357577570224946
4351,1.100462752785748,0.5817293501313905,0.4428275832452283,-0.18130449908601642,-0.027028300285337065,-0.29357577570224946
1629,1.6148396852210463,1.7502912802819937,0.0711665935986688,-0.18130449908601642,-0.38431668881912634,0.09886388080631131
68,-0.5161504634394751,-0.5328989524738004,-0.21790306501532192,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
4587,-0.4610386492499789,-0.46098744907991707,-0.21790306501532192,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
2133,-0.4610386492499789,-0.5328989524738004,-0.3417900615641751,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
2326,-0.2773326019516581,-0.38907594568603376,0.11246225911495318,-0.18130449908601642,1.0448368653160307,-0.29357577570224946
552,-0.40592683506048266,-0.4789653249283879,0.4428275832452283,-0.18130449908601642,0.6875484767822415,-0.29357577570224946
4825,0.29215614467313644,-0.26323081474673804,0.7731929073755035,-0.18130449908601642,-0.38431668881912634,4.0232604458919194
1110,0.7514212629189385,0.9053311154038652,0.8557842384080723,-0.18130449908601642,3.188567196518767,-0.29357577570224946
2747,-0.2405913924919939,-0.15536355965591314,-0.2591987305316063,-0.18130449908601642,0.3302600882484522,-0.29357577570224946
1609,-0.42429743979031476,-0.4250316973829754,-0.5895640546618814,-0.18130449908601642,-0.38431668881912634,-0.16276255686606253
1702,-0.5161504634394751,-0.5149210766253295,-0.5482683891455971,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
225,-0.5345210681693072,-0.5508768283222711,-0.38308572708045946,-0.18130449908601642,-0.027028300285337065,-0.29357577570224946
1976,-0.5528916728991393,0.5457735984344488,-0.5482683891455971,-0.18130449908601642,-0.027028300285337065,-0.29357577570224946
1909,-0.5528916728991393,0.25812758485891574,-0.5895640546618814,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
5199,-0.5161504634394751,-0.5328989524738004,-0.4243813925967439,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
4411,2.6987053642811394,1.4626452667064607,2.34242819699431,0.623977564054434,1.4021252538498201,0.09886388080631131
4501,-0.5161504634394751,-0.568854704170742,-0.38308572708045946,-0.18130449908601642,-0.027028300285337065,-0.29357577570224946
3517,-0.42429743979031476,-0.4250316973829754,-0.2591987305316063,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
5398,-0.5712622776289714,-0.5868325800192128,-0.5482683891455971,-0.18130449908601642,-0.027028300285337065,-0.29357577570224946
4024,-0.5161504634394751,-0.568854704170742,-0.38308572708045946,-0.18130449908601642,-0.027028300285337065,-0.29357577570224946
2283,-0.2773326019516581,-0.37109806983756294,-0.17660739949903753,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
4923,-0.40592683506048266,-0.5328989524738004,-0.4243813925967439,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
4969,-0.479409253979811,-0.5328989524738004,-0.4243813925967439,-0.18130449908601642,-0.027028300285337065,-0.29357577570224946
1648,-0.5528916728991393,-0.568854704170742,-0.4656770581130283,-0.18130449908601642,-0.027028300285337065,-0.29357577570224946
2552,-0.5712622776289714,2.918853210432597,-0.5482683891455971,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
5244,0.8065330771084347,0.1682382056165616,-0.011424737433899984,2.63718272190556,-0.027028300285337065,-0.03194933802987561
3389,0.29215614467313644,-0.26323081474673804,0.7731929073755035,-0.18130449908601642,-0.38431668881912634,3.892447227055732
3789,-0.479409253979811,-0.4789653249283879,-0.4656770581130283,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
573,-0.5345210681693072,-0.6048104558676836,-0.5482683891455971,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
4578,2.257810850765169,1.0851098738885734,1.3100365590872005,-0.18130449908601642,1.0448368653160307,-0.29357577570224946
477,-0.4426680445201468,-0.5328989524738004,-0.5482683891455971,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
367,0.29215614467313644,-0.26323081474673804,0.7731929073755035,-0.18130449908601642,-0.38431668881912634,4.0232604458919194
5228,-0.479409253979811,-0.5328989524738004,-0.38308572708045946,-0.18130449908601642,-0.027028300285337065,-0.29357577570224946
1266,-0.40592683506048266,-0.5508768283222711,-0.38308572708045946,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
647,-0.5528916728991393,-0.5149210766253295,-0.3004943960478907,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
402,1.3576512190033971,0.7075744810706862,0.6906015763429347,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
1010,-0.40592683506048266,-0.4789653249283879,-0.5069727236293127,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
3850,-0.479409253979811,-0.5508768283222711,-0.4656770581130283,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
3918,-0.42429743979031476,-0.5508768283222711,-0.4243813925967439,-0.18130449908601642,-0.38431668881912634,-0.16276255686606253
3359,-0.42429743979031476,-0.5328989524738004,-0.3417900615641751,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
4002,-0.2405913924919939,-0.22727506304979642,-0.38308572708045946,-0.18130449908601642,0.6875484767822415,-0.29357577570224946
3068,-0.36918562560081847,-0.5328989524738004,-0.3417900615641751,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
151,-0.2773326019516581,-0.37109806983756294,0.029870928082384406,-0.18130449908601642,-0.027028300285337065,-0.29357577570224946
1086,-0.2405913924919939,-0.26323081474673804,-0.5069727236293127,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
1649,-0.4610386492499789,-0.5149210766253295,-0.3417900615641751,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
3006,-0.31407381141132223,-0.37109806983756294,0.0711665935986688,-0.18130449908601642,-0.027028300285337065,-0.29357577570224946
1454,0.16356191156431188,-0.2092971872013256,-0.38308572708045946,0.623977564054434,-0.027028300285337065,-0.29357577570224946
1501,-0.18547957830249767,-0.4070538215345046,-0.5069727236293127,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
728,-0.2773326019516581,-0.37109806983756294,-0.17660739949903753,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
738,-0.5345210681693072,-0.568854704170742,-0.4656770581130283,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
5147,0.7697918676487706,0.006437322980324242,0.5254189142777971,-0.18130449908601642,3.545855585052556,-0.03194933802987561
5243,-0.36918562560081847,-0.4789653249283879,-0.5069727236293127,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
2367,-0.479409253979811,-0.5328989524738004,-0.4243813925967439,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
3346,-0.3508150208709864,-0.4789653249283879,-0.4243813925967439,-0.18130449908601642,-0.38431668881912634,0.4913035373148721
893,-0.5161504634394751,-0.5328989524738004,-0.4656770581130283,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
3679,-0.258961997221826,-0.33514231814062134,0.11246225911495318,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
4320,-0.42429743979031476,-0.4969432007768587,0.11246225911495318,-0.18130449908601642,0.3302600882484522,-0.29357577570224946
2226,0.16356191156431188,3.458189485886722,0.0711665935986688,-0.18130449908601642,0.6875484767822415,-0.29357577570224946
4951,-0.5345210681693072,-0.568854704170742,-0.5895640546618814,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
1082,-0.38755623033065056,-0.35312019398909217,-0.3004943960478907,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
418,-0.49777985870964303,-0.5149210766253295,-0.4243813925967439,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
3237,-0.49777985870964303,-0.5328989524738004,-0.5482683891455971,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
4178,-0.5161504634394751,-0.5328989524738004,-0.4656770581130283,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
995,-0.4426680445201468,-0.568854704170742,-0.4243813925967439,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
3153,-0.4426680445201468,-0.46098744907991707,-0.4243813925967439,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
22,-0.5712622776289714,2.918853210432597,-0.5482683891455971,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
2563,-0.29570320668149014,-0.4789653249283879,0.9796712349569254,-0.18130449908601642,-0.027028300285337065,-0.03194933802987561
2204,-0.479409253979811,-0.5328989524738004,-0.4243813925967439,-0.18130449908601642,-0.027028300285337065,-0.29357577570224946
4244,-0.4426680445201468,-0.5508768283222711,-0.4656770581130283,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
702,-0.4610386492499789,-0.5328989524738004,-0.38308572708045946,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
1019,-0.5345210681693072,-0.2991865664436797,-0.5069727236293127,-0.18130449908601642,-0.38431668881912634,0.3604903184786852
476,0.16356191156431188,3.458189485886722,0.0711665935986688,-0.18130449908601642,0.6875484767822415,-0.29357577570224946
2647,-0.5161504634394751,-0.568854704170742,-0.38308572708045946,-0.18130449908601642,-0.027028300285337065,-0.16276255686606253
3604,-0.4426680445201468,-0.46098744907991707,-0.38308572708045946,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
2505,2.588481735902147,1.6424240251911688,1.0622625659894942,-0.18130449908601642,1.7594136423836093,-0.29357577570224946
2699,0.03496767845548731,-0.2991865664436797,0.6906015763429347,-0.18130449908601642,-0.38431668881912634,3.892447227055732
5340,-0.49777985870964303,-0.5508768283222711,-0.4656770581130283,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
4294,-0.38755623033065056,-0.33514231814062134,0.7318972418592191,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
1246,-0.5712622776289714,2.918853210432597,-0.5482683891455971,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
3194,-0.5161504634394751,-0.5328989524738004,-0.4656770581130283,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
3848,1.3576512190033971,0.8873532395553944,0.4841232487615127,6.6635930376078125,0.6875484767822415,-0.29357577570224946
2761,-0.5345210681693072,-0.568854704170742,-0.4656770581130283,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
3287,-0.4610386492499789,-0.46098744907991707,-0.5069727236293127,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
4455,-0.36918562560081847,-0.5328989524738004,-0.3417900615641751,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
3657,-0.4426680445201468,-0.5508768283222711,-0.5482683891455971,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
1931,-0.40592683506048266,-0.5508768283222711,-0.4656770581130283,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
1411,0.29215614467313644,-0.26323081474673804,0.7731929073755035,-0.18130449908601642,-0.38431668881912634,3.892447227055732
381,-0.1487383688428335,0.04239307467726588,-0.4243813925967439,3.4424647850460106,-0.027028300285337065,-0.16276255686606253
2742,-0.49777985870964303,-0.4789653249283879,-0.4656770581130283,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
2205,-0.40592683506048266,-0.5508768283222711,-0.38308572708045946,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
5097,1.7434339183298708,1.2469107565248108,2.755384852157154,-0.18130449908601642,2.473990419451188,-0.29357577570224946
3220,-0.5161504634394751,-0.4789653249283879,-0.5482683891455971,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
3339,-0.4610386492499789,-0.4969432007768587,-0.5069727236293127,0.2213365324842088,-0.38431668881912634,-0.16276255686606253
3800,-0.5896328823588035,-0.047496304565088215,-0.5482683891455971,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
1155,-0.4610386492499789,-0.5149210766253295,-0.3004943960478907,-0.18130449908601642,0.6875484767822415,-0.29357577570224946
1646,-0.2773326019516581,-0.22727506304979642,-0.4243813925967439,-0.18130449908601642,-0.38431668881912634,0.09886388080631131
4842,0.29215614467313644,-0.26323081474673804,0.7731929073755035,-0.18130449908601642,-0.38431668881912634,3.892447227055732
3653,-0.36918562560081847,-0.46098744907991707,-0.3417900615641751,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
3917,-0.5161504634394751,-0.568854704170742,-0.5069727236293127,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
2478,-0.3508150208709864,-0.46098744907991707,-0.4656770581130283,-0.18130449908601642,0.3302600882484522,-0.29357577570224946
3846,-0.03851474046384102,-0.06547418041355904,-0.3417900615641751,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
3763,0.29215614467313644,-0.26323081474673804,0.7731929073755035,-0.18130449908601642,-0.38431668881912634,4.154073664728106
4636,1.302539404813901,0.29408333655585733,0.6906015763429347,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
663,-0.2405913924919939,-0.011540552868146578,0.4428275832452283,-0.18130449908601642,-0.027028300285337065,-0.29357577570224946
1164,0.29215614467313644,-0.17334143550438394,0.7731929073755035,-0.18130449908601642,-0.38431668881912634,4.0232604458919194
631,-0.5345210681693072,-0.5149210766253295,-0.4656770581130283,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
940,0.29215614467313644,-0.15536355965591314,-0.13531173398275315,-0.18130449908601642,0.6875484767822415,-0.29357577570224946
3004,0.8249036818382668,0.7615081086160986,-0.011424737433899984,-0.18130449908601642,0.3302600882484522,-0.29357577570224946
697,2.257810850765169,0.18621608146503243,4.572394134873667,-0.18130449908601642,4.617720750653924,1.2761828503319936
2964,-0.3508150208709864,-0.3171644422921505,0.5667145797940815,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
4036,0.29215614467313644,-0.26323081474673804,0.7731929073755035,-0.18130449908601642,-0.38431668881912634,4.0232604458919194
1309,-0.36918562560081847,-0.5328989524738004,-0.3417900615641751,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
1732,-0.5528916728991393,-0.5328989524738004,-0.4656770581130283,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
3523,-0.3508150208709864,-0.24525293889826724,-0.3417900615641751,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
3923,-0.4426680445201468,-0.5328989524738004,-0.5482683891455971,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
706,-0.36918562560081847,-0.4969432007768587,-0.4243813925967439,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
341,-0.5528916728991393,-0.568854704170742,-0.4656770581130283,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
4893,0.32889735413280063,-0.26323081474673804,0.7731929073755035,-0.18130449908601642,-0.38431668881912634,4.0232604458919194
4370,0.12682070210464771,0.11430457807114916,-0.17660739949903753,-0.18130449908601642,1.0448368653160307,-0.29357577570224946
4487,2.6987053642811394,3.7997691270076674,16.17647614494958,-0.18130449908601642,4.2604323621201345,0.22967709964249824
1950,-0.2405913924919939,-0.4250316973829754,-0.38308572708045946,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
4242,-0.31407381141132223,-0.37109806983756294,0.0711665935986688,-0.18130449908601642,-0.027028300285337065,-0.29357577570224946
860,-0.36918562560081847,-0.4789653249283879,-0.38308572708045946,1.0266185956246592,-0.027028300285337065,-0.16276255686606253
2720,-0.5161504634394751,-0.568854704170742,-0.38308572708045946,-0.18130449908601642,-0.027028300285337065,-0.29357577570224946
4648,-0.33244441614115433,-0.5149210766253295,-0.4243813925967439,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
4397,-0.33244441614115433,-0.5149210766253295,-0.5069727236293127,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
4426,-0.29570320668149014,-0.4250316973829754,-0.052720402950184375,-0.18130449908601642,-0.38431668881912634,-0.03194933802987561
3634,0.29215614467313644,-0.26323081474673804,0.7731929073755035,-0.18130449908601642,-0.38431668881912634,4.0232604458919194
2545,-0.479409253979811,-0.5508768283222711,-0.4656770581130283,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
3395,-0.4426680445201468,-0.5328989524738004,-0.3417900615641751,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
1616,-0.5712622776289714,2.9368310862810683,-0.5069727236293127,-0.18130449908601642,-0.027028300285337065,-0.29357577570224946
2958,-0.40592683506048266,-0.5508768283222711,-0.38308572708045946,-0.18130449908601642,-0.027028300285337065,-0.29357577570224946
5181,-0.33244441614115433,-0.5149210766253295,-0.5069727236293127,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
2357,-0.40592683506048266,-0.5508768283222711,-0.38308572708045946,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
287,-0.479409253979811,-0.5149210766253295,-0.2591987305316063,-0.18130449908601642,-0.027028300285337065,-0.03194933802987561
1091,1.7066927088702066,2.846941707038714,0.4015319177289439,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
2442,-0.5345210681693072,-0.5328989524738004,-0.4243813925967439,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
3303,-0.36918562560081847,-0.5328989524738004,-0.3417900615641751,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
1188,0.29215614467313644,-0.26323081474673804,0.7731929073755035,-0.18130449908601642,-0.38431668881912634,3.892447227055732
3654,-0.4610386492499789,-0.5149210766253295,-0.4656770581130283,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
3879,2.202699036575673,1.4626452667064607,3.2096371728362825,-0.18130449908601642,0.6875484767822415,0.7529299749872459
1760,-0.33244441614115433,-0.33514231814062134,0.029870928082384406,-0.18130449908601642,-0.027028300285337065,-0.29357577570224946
694,-0.5345210681693072,-0.44300957323144624,-0.5069727236293127,-0.18130449908601642,0.3302600882484522,-0.29357577570224946
1088,-0.38755623033065056,-0.4250316973829754,-0.3004943960478907,-0.18130449908601642,-0.027028300285337065,-0.29357577570224946
4326,-0.49777985870964303,-0.5508768283222711,-0.2591987305316063,-0.18130449908601642,-0.027028300285337065,-0.29357577570224946
3305,0.4391209825117931,0.15026032976809078,2.34242819699431,3.4424647850460106,1.4021252538498201,-0.16276255686606253
335,-0.29570320668149014,-0.5328989524738004,-0.17660739949903753,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
2314,-0.36918562560081847,-0.46098744907991707,-0.4656770581130283,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
1584,-0.29570320668149014,-0.28120869059520887,-0.21790306501532192,-0.18130449908601642,0.3302600882484522,-0.29357577570224946
793,3.1028586683374453,1.624446149342698,2.012062872864035,-0.18130449908601642,1.0448368653160307,0.7529299749872459
5143,0.47586219197145724,-0.06547418041355904,0.5667145797940815,-0.18130449908601642,3.545855585052556,0.22967709964249824
619,0.12682070210464771,-0.047496304565088215,-0.17660739949903753,2.63718272190556,-0.027028300285337065,-0.16276255686606253
1132,-0.22222078776216184,-0.22727506304979642,0.029870928082384406,-0.18130449908601642,-0.38431668881912634,0.3604903184786852
3977,-0.4610386492499789,-0.5328989524738004,-0.38308572708045946,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
5401,-0.11199715938316934,0.006437322980324242,-0.2591987305316063,-0.18130449908601642,1.0448368653160307,-0.29357577570224946
2613,-0.4426680445201468,-0.4969432007768587,-0.5069727236293127,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
3316,2.606852340631979,1.6604019010396396,1.0622625659894942,-0.18130449908601642,1.7594136423836093,-0.29357577570224946
5017,-0.49777985870964303,-0.4969432007768587,-0.5069727236293127,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
4236,-0.4610386492499789,-0.5149210766253295,-0.17660739949903753,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
4702,-0.2405913924919939,0.09632670222267833,3.663889493515411,0.623977564054434,-0.027028300285337065,-0.29357577570224946
4212,0.8432742865680989,0.18621608146503243,0.029870928082384406,2.63718272190556,-0.027028300285337065,-0.03194933802987561
132,-0.36918562560081847,-0.4969432007768587,-0.3004943960478907,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
386,-0.5161504634394751,-0.568854704170742,-0.4656770581130283,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
566,-0.40592683506048266,-0.5508768283222711,-0.38308572708045946,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
3141,-0.31407381141132223,-0.4969432007768587,-0.38308572708045946,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
1518,-0.479409253979811,-0.4789653249283879,-0.5069727236293127,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
1359,-0.36918562560081847,-0.5328989524738004,-0.3417900615641751,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
470,-0.5712622776289714,2.918853210432597,-0.5482683891455971,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
2893,-0.1671089735726656,-0.33514231814062134,-0.3417900615641751,-0.18130449908601642,-0.38431668881912634,-0.29357577570224946
