,references,classes,attributes,packages,enum,datatypes
5323,0.6388103880030098,-0.04971528383374455,0.0028542560449187366,-0.19120138403308462,-0.047125769100609456,-0.23123534415170277
35,-0.5331185039967578,-0.49743615140190967,-0.3447441618179698,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
1756,-0.3480770999967945,-0.5210004075897078,-0.3447441618179698,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
4386,-0.40975756799678226,-0.2146650771483317,-0.37371069663987716,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
3757,-0.3275169439967986,-0.2853578457117262,-0.22887802253034026,-0.19120138403308462,2.7428656054283143,-0.23123534415170277
1376,-0.08079507199684752,-0.261793589523928,0.553218417661159,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
4172,-0.47143803599677003,-0.5210004075897078,-0.37371069663987716,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
1025,3.1677095760025082,0.4922626084856132,2.6677754596603975,-0.19120138403308462,1.3478699181638525,-0.23123534415170277
674,0.22760726800309133,0.13879876566864077,-0.17094495288652553,2.847822632093962,-0.047125769100609456,-0.042477838983276305
3808,-0.5331185039967578,-0.5210004075897078,-0.46061030110559925,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
2220,0.04256586400312802,-0.261793589523928,0.4663188131954368,-0.19120138403308462,-0.3958746909167249,5.809004821237944
4022,-0.3480770999967945,-0.42674338283851515,-0.02611227877698864,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
4921,0.0014455520031361768,-0.30892210189952435,0.03182079086682611,-0.19120138403308462,0.301623152715506,0.14627966618515015
4905,-0.45087787999677414,-0.49743615140190967,-0.3447441618179698,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
960,-0.3480770999967945,-0.4738718952141115,-0.286811092174155,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
1680,-0.3480770999967945,-0.16753656477273537,-0.3157776269960624,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
4661,0.3920885160030587,0.13879876566864077,0.08975386051064087,-0.19120138403308462,-0.047125769100609456,-0.042477838983276305
1554,-0.3480770999967945,-0.3324863580873225,-0.3157776269960624,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
4581,-0.3275169439967986,-0.42674338283851515,-0.286811092174155,-0.19120138403308462,1.3478699181638525,-0.23123534415170277
407,0.4537689840030465,0.46869835229781504,-0.22887802253034026,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
2760,-0.491998191996766,-0.544564663777506,-0.46061030110559925,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
430,-0.3480770999967945,-0.4503076390263133,0.08975386051064087,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
725,0.3509682040030669,0.1152345094808426,0.8139172310583253,-0.19120138403308462,-0.047125769100609456,1.278824697195709
2832,-0.28639663199680676,-0.4738718952141115,-0.286811092174155,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
3217,-0.5125583479967619,4.050465292843136,-0.4316437662836919,-0.19120138403308462,-0.047125769100609456,-0.23123534415170277
4302,-0.4303177239967782,-0.544564663777506,-0.46061030110559925,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
4789,-0.40975756799678226,-0.4503076390263133,-0.22887802253034026,-0.19120138403308462,-0.047125769100609456,-0.23123534415170277
4857,0.309847892003075,0.13879876566864077,-0.1999114877084329,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
440,-0.5331185039967578,-0.544564663777506,-0.3157776269960624,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
699,-0.5331185039967578,0.16236302185643892,-0.4316437662836919,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
590,1.913540060002757,1.576218393124329,0.8428837658802327,-0.19120138403308462,0.301623152715506,-0.23123534415170277
3828,0.16592680000310356,0.2801843027954298,-0.17094495288652553,-0.19120138403308462,0.999120996347737,-0.23123534415170277
77,-0.45087787999677414,-0.4738718952141115,-0.37371069663987716,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
1481,0.2070471120030954,0.3980055837344206,-0.08404534842080338,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
1612,0.04256586400312802,-0.23822933333612986,0.4952853480173442,-0.19120138403308462,2.0453677617960833,-0.23123534415170277
3951,-0.12191538399683936,-0.30892210189952435,-0.08404534842080338,-0.19120138403308462,-0.047125769100609456,-0.23123534415170277
1353,0.12480648800311171,-0.07327954002154272,-0.17094495288652553,-0.19120138403308462,-0.047125769100609456,-0.23123534415170277
1004,-0.2452763199968149,0.7985979389269894,2.3781101114413237,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
1357,0.04256586400312802,0.5629553770490077,1.1904821837431212,-0.19120138403308462,1.6966188399799678,-0.23123534415170277
3145,-0.3480770999967945,-0.19110082096053355,-0.08404534842080338,0.6770911920032143,-0.3958746909167249,0.5237946765220031
308,-0.12191538399683936,-0.07327954002154272,-0.02611227877698864,-0.19120138403308462,-0.3958746909167249,0.7125521816904296
2048,0.22760726800309133,-0.09684379620934087,0.553218417661159,-0.19120138403308462,0.301623152715506,0.14627966618515015
1842,1.0705736640029242,0.7279051703635948,0.7849506962364179,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
4915,2.4069838040026594,2.1417605416314847,1.3353148578526581,-0.19120138403308462,2.3941166836121988,-0.23123534415170277
3084,-0.22471616399681896,-0.37961487046291886,-0.4026772314617845,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
2266,-0.45087787999677414,-0.5210004075897078,-0.37371069663987716,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
2708,1.7901791240027816,1.7882966988145124,1.3063483230307507,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
1875,-0.2658364759968108,-0.4503076390263133,-0.22887802253034026,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
4160,-0.40975756799678226,-0.42674338283851515,0.0028542560449187366,-0.19120138403308462,0.6503720745316214,0.14627966618515015
1737,-0.38919741199678637,-0.30892210189952435,0.08975386051064087,-0.19120138403308462,0.301623152715506,-0.23123534415170277
4027,-0.45087787999677414,-0.5210004075897078,-0.11301188324271076,-0.19120138403308462,-0.047125769100609456,0.14627966618515015
4756,-0.4303177239967782,-0.49743615140190967,-0.46061030110559925,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
2144,-0.3275169439967986,-0.4503076390263133,-0.37371069663987716,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
2289,-0.45087787999677414,-0.4738718952141115,-0.3157776269960624,-0.19120138403308462,-0.047125769100609456,-0.23123534415170277
2597,-0.491998191996766,-0.42674338283851515,-0.46061030110559925,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
469,-0.38919741199678637,-0.1439723085849372,-0.17094495288652553,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
3658,-0.28639663199680676,-0.4738718952141115,-0.286811092174155,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
1343,-0.491998191996766,-0.5210004075897078,-0.37371069663987716,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
166,0.3715283600030628,0.09167025329304443,0.0028542560449187366,-0.19120138403308462,-0.3958746909167249,-0.042477838983276305
151,-0.18359585199682713,-0.261793589523928,-0.02611227877698864,-0.19120138403308462,-0.047125769100609456,-0.23123534415170277
1034,-0.2658364759968108,-0.23822933333612986,-0.02611227877698864,-0.19120138403308462,-0.047125769100609456,-0.23123534415170277
1367,3.023788484002537,2.3774031035094665,0.6980510917706958,-0.19120138403308462,1.6966188399799678,-0.23123534415170277
2292,-0.3686372559967904,-0.4503076390263133,-0.1999114877084329,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
336,-0.38919741199678637,-0.4503076390263133,-0.3447441618179698,-0.19120138403308462,-0.047125769100609456,-0.23123534415170277
612,0.4948892960030383,0.9635477322415765,-0.3447441618179698,3.2819689201121114,-0.3958746909167249,-0.23123534415170277
616,-0.1424755399968353,-0.1439723085849372,-0.05507881359889601,-0.19120138403308462,-0.3958746909167249,0.7125521816904296
5134,-0.3480770999967945,-0.4503076390263133,-0.3157776269960624,-0.19120138403308462,-0.047125769100609456,-0.23123534415170277
143,-0.5331185039967578,-0.5916931761531024,-0.46061030110559925,-0.19120138403308462,-0.3958746909167249,0.7125521816904296
439,3.1471494200025125,2.1417605416314847,1.5960136712498245,0.6770911920032143,1.3478699181638525,0.33503717135357663
1296,-0.4303177239967782,-0.49743615140190967,-0.22887802253034026,-0.19120138403308462,-0.047125769100609456,-0.23123534415170277
1606,-0.2658364759968108,-0.40317912665071703,0.08975386051064087,-0.19120138403308462,0.999120996347737,-0.23123534415170277
2319,-0.4303177239967782,-0.5210004075897078,-0.3447441618179698,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
4472,-0.3275169439967986,-0.30892210189952435,-0.22887802253034026,0.24294490398506485,-0.3958746909167249,0.33503717135357663
227,-0.3275169439967986,-0.49743615140190967,-0.4316437662836919,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
2145,1.2761752240028834,0.6807766579879986,0.5242518828392515,0.6770911920032143,2.3941166836121988,1.0900671920272824
2789,3.023788484002537,2.3774031035094665,0.6980510917706958,-0.19120138403308462,1.6966188399799678,-0.23123534415170277
3297,-0.45087787999677414,-0.49743615140190967,-0.25784455735224765,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
1529,0.309847892003075,4.757392978477081,0.0028542560449187366,-0.19120138403308462,0.6503720745316214,-0.23123534415170277
212,-0.3480770999967945,-0.42674338283851515,-0.1999114877084329,-0.19120138403308462,-0.047125769100609456,-0.23123534415170277
1687,-0.47143803599677003,-0.5210004075897078,-0.286811092174155,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
3505,0.3920885160030587,0.32731281517102606,-0.1999114877084329,0.6770911920032143,-0.3958746909167249,-0.23123534415170277
5308,0.12480648800311171,-0.2146650771483317,-0.1999114877084329,-0.19120138403308462,-0.3958746909167249,0.33503717135357663
1460,-0.30695678799680265,-0.42674338283851515,0.0028542560449187366,-0.19120138403308462,-0.047125769100609456,-0.23123534415170277
5428,-0.3275169439967986,-0.4738718952141115,-0.22887802253034026,-0.19120138403308462,-0.047125769100609456,-0.23123534415170277
5319,3.7433939440023942,2.3538388473216685,4.0002360614681365,1.979530056057663,5.532856979957238,-0.23123534415170277
3570,-0.3480770999967945,-0.42674338283851515,-0.25784455735224765,-0.19120138403308462,-0.047125769100609456,-0.23123534415170277
604,-0.491998191996766,-0.5210004075897078,-0.37371069663987716,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
1211,1.420096316002855,0.6572124018002004,0.9008168355240475,-0.19120138403308462,0.6503720745316214,-0.23123534415170277
2324,0.06312602000312395,-0.2146650771483317,0.1476869301544556,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
642,0.10424633200311578,0.23305579041983343,-0.4026772314617845,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
497,-0.45087787999677414,-0.49743615140190967,-0.14197841806461814,-0.19120138403308462,-0.3958746909167249,10.716699955617033
1696,-0.3686372559967904,-0.49743615140190967,-0.3447441618179698,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
3206,-0.5331185039967578,-0.544564663777506,0.6111514873049737,-0.19120138403308462,0.301623152715506,0.14627966618515015
1453,-0.22471616399681896,-0.4738718952141115,-0.1999114877084329,-0.19120138403308462,-0.047125769100609456,-0.23123534415170277
5321,0.4537689840030465,-0.12040805239713905,0.4952853480173442,-0.19120138403308462,-0.3958746909167249,5.809004821237944
5180,-0.5331185039967578,-0.5681289199653041,-0.4316437662836919,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
4363,-0.4303177239967782,-0.4738718952141115,-0.4026772314617845,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
938,-0.5125583479967619,0.1859272780442371,-0.4316437662836919,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
295,-0.1630356959968312,-0.23822933333612986,0.0028542560449187366,-0.19120138403308462,-0.047125769100609456,-0.23123534415170277
1779,-0.3275169439967986,-0.37961487046291886,-0.3447441618179698,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
1122,8.451669668001461,4.757392978477081,2.175344367687972,-0.19120138403308462,4.137861292692776,-0.23123534415170277
4019,-0.40975756799678226,-0.49743615140190967,-0.4026772314617845,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
1474,-0.4303177239967782,-0.49743615140190967,-0.3157776269960624,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
5334,-0.47143803599677003,-0.37961487046291886,-0.4316437662836919,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
2281,-0.47143803599677003,-0.1439723085849372,-0.4316437662836919,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
2165,-0.47143803599677003,-0.16753656477273537,-0.46061030110559925,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
4037,-0.3275169439967986,-0.37961487046291886,-0.3447441618179698,-0.19120138403308462,-0.047125769100609456,-0.23123534415170277
4998,-0.3686372559967904,-0.3324863580873225,-0.22887802253034026,-0.19120138403308462,-0.3958746909167249,0.7125521816904296
4010,-0.40975756799678226,-0.2853578457117262,-0.25784455735224765,-0.19120138403308462,0.6503720745316214,-0.23123534415170277
357,-0.5125583479967619,-0.544564663777506,-0.4316437662836919,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
1452,-0.3686372559967904,-0.544564663777506,-0.4026772314617845,0.24294490398506485,-0.3958746909167249,-0.042477838983276305
5159,1.0294533520029323,0.2801843027954298,0.4952853480173442,-0.19120138403308462,0.301623152715506,0.7125521816904296
1764,0.3715283600030628,0.4451340961100169,0.06078732568873349,-0.19120138403308462,-0.047125769100609456,0.14627966618515015
3432,-0.40975756799678226,-0.5210004075897078,-0.37371069663987716,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
1260,-0.28639663199680676,-0.4503076390263133,-0.46061030110559925,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
4342,-0.5331185039967578,-0.5681289199653041,-0.46061030110559925,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
2487,-0.4303177239967782,-0.40317912665071703,-0.4026772314617845,0.24294490398506485,-0.3958746909167249,-0.042477838983276305
1811,-0.5331185039967578,-0.5681289199653041,-0.46061030110559925,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
1225,0.3920885160030587,-0.12040805239713905,-0.3157776269960624,0.24294490398506485,-0.3958746909167249,-0.23123534415170277
2916,-0.2658364759968108,-0.19110082096053355,-0.22887802253034026,-0.19120138403308462,0.301623152715506,-0.23123534415170277
5307,-0.47143803599677003,-0.4503076390263133,-0.3157776269960624,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
3308,0.0220057080031321,-0.3324863580873225,-0.3157776269960624,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
1794,-0.3275169439967986,-0.23822933333612986,0.11872039533254825,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
5382,0.7827314800029812,0.7750336827391912,-0.14197841806461814,-0.19120138403308462,-0.047125769100609456,-0.23123534415170277
3205,-0.40975756799678226,-0.5210004075897078,-0.3447441618179698,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
1409,-0.3686372559967904,-0.42674338283851515,-0.3157776269960624,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
3094,-0.20415600799682304,1.1049332693683656,0.08975386051064087,3.2819689201121114,2.7428656054283143,-0.042477838983276305
5254,-0.20415600799682304,-0.19110082096053355,0.23458653462017773,0.24294490398506485,0.301623152715506,0.14627966618515015
763,0.0014455520031361768,-0.30892210189952435,0.1476869301544556,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
1527,0.0220057080031321,0.32731281517102606,-0.1999114877084329,-0.19120138403308462,-0.3958746909167249,0.33503717135357663
1113,-0.4303177239967782,-0.4738718952141115,-0.3157776269960624,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
2812,0.0220057080031321,-0.002586771458148221,0.5821849524830663,-0.19120138403308462,-0.047125769100609456,-0.042477838983276305
2002,-0.38919741199678637,0.020977484729649942,-0.11301188324271076,0.24294490398506485,-0.3958746909167249,-0.23123534415170277
4612,1.7901791240027816,2.7073026901386408,3.7105707132490626,1.979530056057663,2.0453677617960833,1.278824697195709
3832,-0.5331185039967578,-0.5210004075897078,-0.4316437662836919,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
1155,-0.38919741199678637,-0.4503076390263133,-0.25784455735224765,-0.19120138403308462,0.6503720745316214,-0.23123534415170277
3741,-0.22471616399681896,-0.1439723085849372,-0.02611227877698864,-0.19120138403308462,0.999120996347737,-0.23123534415170277
2308,-0.38919741199678637,-0.4738718952141115,-0.3157776269960624,-0.19120138403308462,-0.3958746909167249,-0.23123534415170277
