,type_Class,type_Relationship,type_Package,type_Actor,type_DataType,type_Operation,type_Transition,type_State,type_Property,type_UseCase,type_Component,type_Enumeration,type_Activity
2639,-0.8709142292236122,-0.920035670200535,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-1.0031691532697398,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,0.34691894192292166
1052,0.5653328456911241,-0.0806446200523677,-0.2342954571176884,-0.5361248459310477,1.1844899075989102,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,2.520617078366442,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
3275,-0.08750673381557424,-0.5702893993054653,0.6234317321670869,-0.5361248459310477,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.37671826764552974,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
2325,-0.8709142292236122,0.6188479217377718,0.6234317321670869,0.619531598225052,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,0.2497326179786803,0.29786523952745875,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
4873,-0.7403463133222725,0.339050905021716,-0.2342954571176884,0.619531598225052,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.6899437104576347,0.9124588022599932,-0.3092840944791531,-0.34138726594381813,0.34691894192292166
688,1.4793082570005018,0.6887971759167857,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,1.6656451757396704,-0.07632484042416077,-0.07583933807221192,-0.06349282483342471,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
136,0.04306118208576543,-0.5003401451264514,-0.2342954571176884,-0.5361248459310477,0.4647184886713933,-0.18968112353884617,-0.07632484042416077,-0.07583933807221192,0.014813535869601546,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
960,0.5653328456911241,-0.2904923825894095,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.25925872659099036,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
1523,-0.2180746497169139,0.8986449384538275,-0.2342954571176884,1.004750412943752,-0.2550529302561234,0.7699704105707313,-0.07632484042416077,-0.07583933807221192,1.2285621267665086,0.605162020893726,1.0491401636253626,-0.34138726594381813,0.34691894192292166
4481,1.871012004704521,-0.2904923825894095,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,0.1302027211643463,-0.07632484042416077,-0.07583933807221192,-0.37671826764552974,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
2381,0.4347649297897844,0.19915239666368809,-0.2342954571176884,-0.5361248459310477,3.7036898738452186,1.7935987136209472,-0.07632484042416077,-0.07583933807221192,0.9936430446574297,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
419,-0.8709142292236122,-0.010695365873353749,-0.2342954571176884,0.619531598225052,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,0.014813535869601546,0.5027297604383035,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
3610,-0.8709142292236122,-0.920035670200535,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-1.0031691532697398,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,0.34691894192292166
2910,-0.8709142292236122,0.6188479217377718,-0.2342954571176884,1.3899692276624518,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.2201055462394772,0.9124588022599932,1.0491401636253626,-0.34138726594381813,-0.3411593579396967
2056,-0.08750673381557424,-0.5702893993054653,0.6234317321670869,-0.5361248459310477,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.37671826764552974,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
4417,1.4793082570005018,0.6887971759167857,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,1.6656451757396704,-0.07632484042416077,-0.07583933807221192,-0.06349282483342471,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
1132,0.04306118208576543,-0.5003401451264514,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.8074032515121741,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
1917,-0.6097783974209329,-0.43039089094743743,0.6234317321670869,1.7751880423811517,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.768250071160661,0.4002974999828811,2.4075644217298784,-0.34138726594381813,0.34691894192292166
4407,0.04306118208576543,-0.5702893993054653,0.6234317321670869,-0.5361248459310477,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.37671826764552974,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
1215,-0.8709142292236122,-0.920035670200535,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-1.0031691532697398,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,0.34691894192292166
4469,2.1321478365072,0.9685941926328415,-0.2342954571176884,-0.15090603121234783,2.6240327454539436,0.06622595222370782,-0.07632484042416077,-0.07583933807221192,1.424328028524074,-0.4191605836604981,-0.3092840944791531,-0.34138726594381813,0.34691894192292166
298,0.04306118208576543,-0.5003401451264514,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.8074032515121741,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
1570,0.957036593395143,-0.5702893993054653,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.6116373497546085,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
4570,-0.8709142292236122,0.19915239666368809,-0.2342954571176884,0.23431278350635207,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.2201055462394772,0.605162020893726,1.0491401636253626,-0.34138726594381813,-0.3411593579396967
3874,-0.8709142292236122,-0.920035670200535,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-1.0031691532697398,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,0.34691894192292166
5116,-0.8709142292236122,-0.920035670200535,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-1.0031691532697398,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,0.34691894192292166
4754,-0.8709142292236122,0.19915239666368809,-0.2342954571176884,0.23431278350635207,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.2201055462394772,0.605162020893726,1.0491401636253626,-0.34138726594381813,-0.3411593579396967
4747,-0.8709142292236122,0.12920314248467415,-0.2342954571176884,0.23431278350635207,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,0.17142625727565405,1.117323323170838,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
1986,0.1736290979871051,-0.15059387423138165,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,-0.4455881993014002,-0.07632484042416077,-0.07583933807221192,0.7195707821968378,-0.5215928441159204,-0.3092840944791531,2.3897108616067273,0.34691894192292166
2736,0.04306118208576543,-0.5702893993054653,2.3388861107366377,-0.5361248459310477,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.3375650872940166,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
3629,-0.6097783974209329,-0.920035670200535,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,1.3216320637314258,-1.0031691532697398,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,1.7230755416481585
1227,0.5653328456911241,-0.2904923825894095,-0.2342954571176884,-0.5361248459310477,1.904261326526427,1.0898542552739239,-0.07632484042416077,-0.07583933807221192,0.5629580607907854,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
5011,-0.08750673381557424,-0.5702893993054653,0.6234317321670869,-0.5361248459310477,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.37671826764552974,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
1045,0.3041970138884447,1.0385434468118555,-0.2342954571176884,0.619531598225052,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,0.48465170008775904,1.2197555836262604,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
3249,-0.4792104815195932,2.1577315136760786,0.6234317321670869,1.7751880423811517,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.25925872659099036,2.2440781881804845,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
1675,0.1736290979871051,-0.43039089094743743,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.5724841694030953,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
2907,0.1736290979871051,-0.15059387423138165,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,-0.4455881993014002,-0.07632484042416077,-0.07583933807221192,0.7195707821968378,-0.5215928441159204,-0.3092840944791531,2.3897108616067273,0.34691894192292166
3965,0.1736290979871051,-0.15059387423138165,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,0.0022491832830693224,-0.07632484042416077,-0.07583933807221192,-0.3375650872940166,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
1248,-0.8709142292236122,-0.010695365873353749,-0.2342954571176884,0.23431278350635207,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.37671826764552974,0.7075942813491484,1.0491401636253626,-0.34138726594381813,-0.3411593579396967
2818,0.3041970138884447,-0.22054312841039558,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,0.6420168726894543,-0.07632484042416077,-0.07583933807221192,0.5629580607907854,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
4748,1.6098761729018414,0.6887971759167857,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,1.7935987136209472,-0.07632484042416077,-0.07583933807221192,0.014813535869601546,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
4187,-0.8709142292236122,-0.5003401451264514,-0.2342954571176884,2.5456256718185517,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.6899437104576347,-0.11186380229423086,1.0491401636253626,-0.34138726594381813,-0.3411593579396967
2762,-0.8709142292236122,0.4789494133797439,-0.2342954571176884,0.23431278350635207,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.06349282483342471,0.9124588022599932,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
2704,-0.8709142292236122,0.19915239666368809,-0.2342954571176884,0.23431278350635207,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.5333309890515823,1.0148910627154155,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
3374,-0.7403463133222725,0.12920314248467415,-0.2342954571176884,-0.15090603121234783,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,0.014813535869601546,1.0148910627154155,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
3892,0.04306118208576543,1.3882897177069253,-0.2342954571176884,0.619531598225052,0.104832779207635,-0.12570435459820767,-0.07632484042416077,-0.07583933807221192,1.385174848172561,1.2197555836262604,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
1623,0.04306118208576543,-0.0806446200523677,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,0.3221330279862618,-0.07632484042416077,-0.07583933807221192,0.13227307692414092,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
2209,-0.8709142292236122,-0.920035670200535,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-1.0031691532697398,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,1.7230755416481585
1929,1.4793082570005018,1.668086734422981,-0.2342954571176884,0.619531598225052,-0.2550529302561234,1.7935987136209472,-0.07632484042416077,-0.07583933807221192,0.758723962548351,0.605162020893726,-0.3092840944791531,-0.34138726594381813,0.34691894192292166
4515,-0.8709142292236122,-0.43039089094743743,-0.2342954571176884,-0.15090603121234783,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.5333309890515823,0.19543297907203633,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
2647,0.4347649297897844,0.8286956842748135,-0.2342954571176884,2.1604068570998516,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,0.48465170008775904,0.4002974999828811,1.0491401636253626,-0.34138726594381813,1.03499724178554
1130,0.957036593395143,1.3183404635279115,2.3388861107366377,-0.5361248459310477,0.104832779207635,0.9619007173926468,-0.07632484042416077,-0.07583933807221192,-0.3375650872940166,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
3036,0.5653328456911241,-0.0806446200523677,2.3388861107366377,-0.5361248459310477,1.1844899075989102,0.4500865658675388,-0.07632484042416077,-0.07583933807221192,0.44549851973624593,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
2499,0.4347649297897844,-0.22054312841039558,2.3388861107366377,-0.5361248459310477,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,0.0931198965726278,-0.5215928441159204,-0.3092840944791531,2.3897108616067273,-0.3411593579396967
3244,0.04306118208576543,-0.5003401451264514,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.8074032515121741,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
459,-0.8709142292236122,0.19915239666368809,-0.2342954571176884,0.23431278350635207,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.2201055462394772,1.0148910627154155,1.0491401636253626,-0.34138726594381813,-0.3411593579396967
14,-0.8709142292236122,-0.15059387423138165,-0.2342954571176884,0.23431278350635207,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.6116373497546085,0.19543297907203633,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
1427,-0.8709142292236122,0.5488986675587578,-0.2342954571176884,0.619531598225052,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,0.5629580607907854,0.9124588022599932,1.0491401636253626,-0.34138726594381813,-0.3411593579396967
5104,1.871012004704521,-0.2904923825894095,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,0.1302027211643463,-0.07632484042416077,-0.07583933807221192,-0.37671826764552974,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
4514,0.8264686774938034,0.059253888305660196,-0.2342954571176884,-0.5361248459310477,1.904261326526427,1.8575754825615858,-0.07632484042416077,-0.07583933807221192,1.071949405360456,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
1568,0.04306118208576543,-0.3604416367684235,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.6116373497546085,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
739,0.3041970138884447,-0.0806446200523677,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,0.8979239484520083,-0.07632484042416077,-0.07583933807221192,0.6021112411422984,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
1402,0.3041970138884447,-0.22054312841039558,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,0.6420168726894543,-0.07632484042416077,-0.07583933807221192,0.5629580607907854,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
4974,-0.8709142292236122,0.19915239666368809,-0.2342954571176884,1.3899692276624518,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.37671826764552974,0.8100265418045707,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
3590,-0.8709142292236122,0.339050905021716,-0.2342954571176884,0.23431278350635207,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.2201055462394772,1.0148910627154155,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
109,0.1736290979871051,-0.15059387423138165,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,-0.4455881993014002,-0.07632484042416077,-0.07583933807221192,0.7195707821968378,-0.5215928441159204,-0.3092840944791531,2.3897108616067273,0.34691894192292166
4315,-0.8709142292236122,-0.8500864160215211,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-1.0031691532697398,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,0.34691894192292166
336,-0.8709142292236122,-0.3604416367684235,-0.2342954571176884,0.23431278350635207,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.37671826764552974,0.29786523952745875,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
2664,-0.8709142292236122,-0.7101879076634932,-0.2342954571176884,0.23431278350635207,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.768250071160661,-0.21429606274965327,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
1954,1.871012004704521,-0.2904923825894095,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,0.1302027211643463,-0.07632484042416077,-0.07583933807221192,-0.37671826764552974,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
3407,0.5653328456911241,-0.22054312841039558,-0.2342954571176884,-0.5361248459310477,0.4647184886713933,0.1302027211643463,-0.07632484042416077,-0.07583933807221192,-0.45502462834855595,-0.5215928441159204,-0.3092840944791531,5.120808989157273,-0.3411593579396967
1590,1.0876045092964828,-0.43039089094743743,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,0.1302027211643463,-0.07632484042416077,-0.07583933807221192,-0.5333309890515823,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
3256,0.5653328456911241,-0.0806446200523677,-0.2342954571176884,-0.5361248459310477,0.104832779207635,1.2817845620958392,-0.07632484042416077,-0.07583933807221192,1.6200939302816397,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
4759,0.04306118208576543,-0.5003401451264514,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.8074032515121741,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
2169,0.4347649297897844,0.5488986675587578,-0.2342954571176884,0.619531598225052,-0.2550529302561234,0.7059936416300928,-0.07632484042416077,-0.07583933807221192,1.1894089464149953,0.4002974999828811,-0.3092840944791531,-0.34138726594381813,1.03499724178554
4083,-0.7403463133222725,0.059253888305660196,-0.2342954571176884,1.004750412943752,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.06349282483342471,0.605162020893726,1.0491401636253626,-0.34138726594381813,-0.3411593579396967
1301,-0.2180746497169139,0.8986449384538275,-0.2342954571176884,1.004750412943752,-0.2550529302561234,0.7699704105707313,-0.07632484042416077,-0.07583933807221192,1.2285621267665086,0.605162020893726,1.0491401636253626,-0.34138726594381813,0.34691894192292166
4064,-0.4792104815195932,-0.7801371618425071,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.6899437104576347,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
3747,0.1736290979871051,-0.8500864160215211,-0.2342954571176884,-0.15090603121234783,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.7290968908091479,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
4154,-0.8709142292236122,-0.920035670200535,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-1.0031691532697398,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,0.34691894192292166
3826,0.8264686774938034,0.8286956842748135,-0.2342954571176884,-0.5361248459310477,1.5443756170626686,0.6420168726894543,-0.07632484042416077,-0.07583933807221192,1.8550130123907185,-0.5215928441159204,-0.3092840944791531,2.3897108616067273,0.34691894192292166
4195,-0.8709142292236122,0.12920314248467415,-0.2342954571176884,0.23431278350635207,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,0.014813535869601546,0.7075942813491484,1.0491401636253626,-0.34138726594381813,-0.3411593579396967
1390,3.8295307432246157,4.046361376509455,-0.2342954571176884,-0.5361248459310477,1.904261326526427,3.8408553197213795,-0.07632484042416077,-0.07583933807221192,5.770331047542031,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
4544,-0.8709142292236122,-0.43039089094743743,-0.2342954571176884,0.23431278350635207,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.8465564318636872,0.19543297907203633,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
4025,0.6959007615924637,0.12920314248467415,-0.2342954571176884,-0.5361248459310477,2.2641470359901854,1.1538310242145624,-0.07632484042416077,-0.07583933807221192,1.4634812088755873,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
2676,0.1736290979871051,-0.43039089094743743,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.6507905301061216,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
589,-0.8709142292236122,0.4090001592007299,-0.2342954571176884,1.7751880423811517,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,0.014813535869601546,0.4002974999828811,-0.3092840944791531,-0.34138726594381813,7.227701940549105
3430,0.04306118208576543,-0.15059387423138165,-0.2342954571176884,0.23431278350635207,0.104832779207635,0.5140633348081773,-0.07632484042416077,-0.07583933807221192,0.6021112411422984,0.5027297604383035,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
3502,-0.8709142292236122,-0.920035670200535,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-1.0031691532697398,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,0.34691894192292166
2665,-0.8709142292236122,-0.15059387423138165,0.6234317321670869,0.619531598225052,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.2201055462394772,0.4002974999828811,1.0491401636253626,-0.34138726594381813,-0.3411593579396967
4103,1.348740341099162,0.9685941926328415,-0.2342954571176884,0.619531598225052,-0.2550529302561234,0.7059936416300928,-0.07632484042416077,-0.07583933807221192,0.8761835036028903,1.2197555836262604,-0.3092840944791531,1.0241617978314546,-0.3411593579396967
3760,-0.7403463133222725,0.4789494133797439,-0.2342954571176884,0.619531598225052,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.5333309890515823,1.0148910627154155,-0.3092840944791531,-0.34138726594381813,0.34691894192292166
4094,-0.8709142292236122,-0.920035670200535,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-1.0031691532697398,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,0.34691894192292166
2845,0.04306118208576543,-0.3604416367684235,-0.2342954571176884,-0.5361248459310477,-0.2550529302561234,0.38610979692690034,-0.07632484042416077,-0.07583933807221192,0.6021112411422984,-0.5215928441159204,-0.3092840944791531,-0.34138726594381813,-0.3411593579396967
4775,1.348740341099162,0.9685941926328415,-0.2342954571176884,0.619531598225052,-0.2550529302561234,0.7059936416300928,-0.07632484042416077,-0.07583933807221192,0.8761835036028903,1.2197555836262604,-0.3092840944791531,1.0241617978314546,-0.3411593579396967
140,-0.8709142292236122,-0.010695365873353749,0.6234317321670869,0.23431278350635207,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.29841190694250347,0.4002974999828811,-0.3092840944791531,-0.34138726594381813,0.34691894192292166
1126,-0.8709142292236122,0.4789494133797439,-0.2342954571176884,0.23431278350635207,-0.2550529302561234,-0.5095649682420387,-0.07632484042416077,-0.07583933807221192,-0.06349282483342471,0.7075942813491484,1.0491401636253626,-0.34138726594381813,-0.3411593579396967
